prefix,updates,avg_path_len,max_path_len,min_path_len,unique_origins,suspicious
186.235.228.0,6,5.0,6,4,1,False
186.235.230.0,3,5.666666666666667,6,5,1,False
186.235.232.0,100,4.84,7,4,1,False
186.235.234.0,4,6.75,7,6,1,False
186.235.236.0,78,6.0,8,5,1,False
186.235.48.0,2,3.0,3,3,1,False
186.235.50.0,2,3.0,3,3,1,False
186.235.52.0,2,3.0,3,3,1,False
186.235.54.0,2,3.0,3,3,1,False
186.235.96.0,2,3.0,3,3,1,False
186.235.98.0,2,3.0,3,3,1,False
186.236.231.0,1,3.0,3,3,1,False
186.237.248.0,2,5.5,6,5,1,False
186.237.32.0,2,3.0,3,3,1,False
186.237.34.0,1,3.0,3,3,1,False
186.237.36.0,1,3.0,3,3,1,False
186.237.38.0,1,3.0,3,3,1,False
186.237.40.0,1,3.0,3,3,1,False
186.237.42.0,1,3.0,3,3,1,False
186.237.44.0,1,3.0,3,3,1,False
186.237.46.0,1,3.0,3,3,1,False
186.24.112.0,5,11.0,11,11,1,False
186.24.96.0,5,11.0,11,11,1,False
186.249.254.0,50,4.74,10,4,1,False
186.249.96.0,1,4.0,4,4,1,False
186.250.122.0,159,5.245283018867925,10,4,1,True
186.250.156.0,2,4.0,4,4,1,False
186.250.184.0,2,4.0,4,4,1,False
186.250.185.0,1,4.0,4,4,1,False
186.250.186.0,1,4.0,4,4,1,False
186.250.187.0,1,4.0,4,4,1,False
186.250.192.0,1,4.0,4,4,1,False
186.250.200.0,1,4.0,4,4,1,False
186.250.237.0,131,5.061068702290076,8,3,1,False
186.250.240.0,1,13.0,13,13,1,False
186.250.250.0,1,6.0,6,6,1,False
186.250.251.0,1,6.0,6,6,1,False
186.250.36.0,2,4.0,4,4,1,False
186.250.38.0,2,4.0,4,4,1,False
186.251.92.0,1,9.0,9,9,1,False
186.253.0.0,71,4.183098591549296,6,3,1,False
186.26.76.0,9,8.11111111111111,9,8,1,False
186.26.88.0,10,6.0,7,5,1,False
186.26.90.0,5,6.0,7,5,1,False
186.28.232.0,5,5.0,5,5,1,False
186.32.185.0,1,4.0,4,4,1,False
186.32.191.0,1,4.0,4,4,1,False
186.33.0.0,2,8.0,8,8,1,False
186.38.13.0,5,5.0,5,5,1,False
186.4.1.0,1,4.0,4,4,1,False
186.4.4.0,1,4.0,4,4,1,False
186.42.108.0,1,4.0,4,4,1,False
186.46.212.0,1,4.0,4,4,1,False
186.46.215.0,1,4.0,4,4,1,False
186.46.33.0,1,4.0,4,4,1,False
186.47.188.0,1,4.0,4,4,1,False
186.47.196.0,1,4.0,4,4,1,False
186.65.104.0,2,3.0,3,3,1,False
186.65.106.0,2,3.0,3,3,1,False
186.8.0.0,18,3.7777777777777777,4,3,1,False
186.96.101.0,1,4.0,4,4,1,False
186.96.102.0,1,4.0,4,4,1,False
186.96.103.0,1,4.0,4,4,1,False
186.96.104.0,1,4.0,4,4,1,False
186.96.105.0,1,4.0,4,4,1,False
186.96.106.0,1,4.0,4,4,1,False
186.96.107.0,1,4.0,4,4,1,False
186.96.108.0,1,4.0,4,4,1,False
186.96.109.0,1,4.0,4,4,1,False
186.96.110.0,1,4.0,4,4,1,False
186.96.111.0,1,4.0,4,4,1,False
186.96.112.0,1,4.0,4,4,1,False
186.96.113.0,1,4.0,4,4,1,False
186.96.114.0,1,4.0,4,4,1,False
186.96.115.0,1,4.0,4,4,1,False
186.96.116.0,1,4.0,4,4,1,False
186.96.117.0,1,4.0,4,4,1,False
186.96.118.0,1,4.0,4,4,1,False
186.96.119.0,1,4.0,4,4,1,False
186.96.120.0,1,4.0,4,4,1,False
186.96.121.0,1,4.0,4,4,1,False
186.96.122.0,1,4.0,4,4,1,False
186.96.123.0,1,4.0,4,4,1,False
186.96.124.0,1,4.0,4,4,1,False
186.96.125.0,1,4.0,4,4,1,False
186.96.126.0,1,4.0,4,4,1,False
186.96.127.0,1,4.0,4,4,1,False
186.96.252.0,3,8.0,8,8,1,False
186.96.254.0,4,6.5,7,6,1,False
186.96.98.0,1,4.0,4,4,1,False
186.96.99.0,1,4.0,4,4,1,False
186.99.160.0,1,3.0,3,3,1,False
186.99.164.0,1,3.0,3,3,1,False
186.99.168.0,1,3.0,3,3,1,False
186.99.172.0,1,3.0,3,3,1,False
186.99.176.0,1,3.0,3,3,1,False
186.99.180.0,1,3.0,3,3,1,False
186.99.184.0,1,3.0,3,3,1,False
186.99.188.0,1,3.0,3,3,1,False
186.99.192.0,1,3.0,3,3,1,False
186.99.196.0,1,3.0,3,3,1,False
186.99.200.0,1,3.0,3,3,1,False
186.99.204.0,1,3.0,3,3,1,False
186.99.208.0,1,3.0,3,3,1,False
186.99.212.0,1,3.0,3,3,1,False
186.99.216.0,1,3.0,3,3,1,False
186.99.220.0,1,3.0,3,3,1,False
187.0.176.0,2,4.0,4,4,1,False
187.0.178.0,2,4.0,4,4,1,False
187.0.182.0,2,4.0,4,4,1,False
187.0.186.0,2,4.0,4,4,1,False
187.0.188.0,2,4.0,4,4,1,False
187.1.169.0,4,4.25,5,4,1,False
187.1.34.0,4,5.0,5,5,1,False
187.102.104.0,10,4.2,5,4,1,False
187.102.114.0,2,4.0,4,4,1,False
187.102.116.0,2,4.0,4,4,1,False
187.102.126.0,2,4.0,4,4,1,False
187.102.232.0,3,7.0,7,7,1,False
187.102.233.0,1,7.0,7,7,1,False
187.102.234.0,2,7.0,7,7,1,False
187.102.235.0,1,7.0,7,7,1,False
187.102.96.0,1,4.0,4,4,1,False
187.105.192.0,48,3.9166666666666665,5,3,1,False
187.108.228.0,2,3.0,3,3,1,False
187.109.0.0,2,3.0,3,3,1,False
187.109.10.0,2,3.0,3,3,1,False
187.109.12.0,2,3.0,3,3,1,False
187.109.14.0,2,3.0,3,3,1,False
187.109.187.0,5,11.0,11,11,1,False
187.109.2.0,2,3.0,3,3,1,False
187.109.208.0,1,3.0,3,3,1,False
187.109.209.0,1,3.0,3,3,1,False
187.109.210.0,1,3.0,3,3,1,False
187.109.211.0,1,3.0,3,3,1,False
187.109.212.0,1,3.0,3,3,1,False
187.109.213.0,1,3.0,3,3,1,False
187.109.214.0,1,3.0,3,3,1,False
187.109.215.0,1,3.0,3,3,1,False
187.109.216.0,1,3.0,3,3,1,False
187.109.217.0,1,3.0,3,3,1,False
187.109.218.0,1,3.0,3,3,1,False
187.109.219.0,1,3.0,3,3,1,False
187.109.220.0,1,3.0,3,3,1,False
187.109.221.0,1,3.0,3,3,1,False
187.109.222.0,1,3.0,3,3,1,False
187.109.223.0,1,3.0,3,3,1,False
187.109.4.0,2,3.0,3,3,1,False
187.109.6.0,2,3.0,3,3,1,False
187.109.8.0,2,3.0,3,3,1,False
187.110.160.0,1,6.0,6,6,1,False
187.110.174.0,1,8.0,8,8,1,False
187.111.100.0,11,6.636363636363637,11,4,1,False
187.111.104.0,11,6.636363636363637,11,4,1,False
187.111.120.0,2,3.0,3,3,1,False
187.111.192.0,2,3.0,3,3,1,False
187.111.194.0,2,3.0,3,3,1,False
187.111.196.0,2,3.0,3,3,1,False
187.111.202.0,2,3.0,3,3,1,False
187.111.206.0,2,3.0,3,3,1,False
187.111.64.0,2,4.0,4,4,1,False
187.111.80.0,12,5.0,5,5,1,False
187.111.88.0,12,5.0,5,5,1,False
187.111.96.0,35,5.314285714285714,11,3,1,False
187.120.173.0,32,4.4375,6,3,1,False
187.16.176.0,2,3.0,3,3,1,False
187.16.178.0,2,3.0,3,3,1,False
187.16.180.0,2,3.0,3,3,1,False
187.16.182.0,2,3.0,3,3,1,False
187.16.184.0,2,3.0,3,3,1,False
187.16.186.0,2,3.0,3,3,1,False
187.16.188.0,2,3.0,3,3,1,False
187.16.190.0,2,3.0,3,3,1,False
187.16.240.0,2,3.0,3,3,1,False
187.17.136.0,1,4.0,4,4,1,False
187.186.160.0,1,4.0,4,4,1,False
187.187.118.0,2,4.5,5,4,1,False
187.187.226.0,1,4.0,4,4,1,False
187.188.234.0,2,4.0,4,4,1,False
187.189.223.0,2,4.0,4,4,1,False
187.189.225.0,2,4.0,4,4,1,False
187.19.16.0,1,3.0,3,3,1,False
187.19.20.0,1,3.0,3,3,1,False
187.19.24.0,1,3.0,3,3,1,False
187.19.28.0,1,3.0,3,3,1,False
187.251.160.0,1,3.0,3,3,1,False
187.33.100.0,1,3.0,3,3,1,False
187.33.102.0,1,3.0,3,3,1,False
187.33.104.0,1,3.0,3,3,1,False
187.33.106.0,1,3.0,3,3,1,False
187.33.108.0,1,3.0,3,3,1,False
187.33.110.0,1,3.0,3,3,1,False
187.33.96.0,2,3.0,3,3,1,False
187.33.98.0,1,3.0,3,3,1,False
187.45.160.0,3,5.0,6,4,1,False
187.45.168.0,3,5.0,6,4,1,False
187.45.171.0,3,5.0,6,4,1,False
187.45.172.0,3,5.0,6,4,1,False
187.45.173.0,3,5.0,6,4,1,False
187.45.174.0,3,5.0,6,4,1,False
187.45.175.0,3,5.0,6,4,1,False
187.45.180.0,2,5.0,5,5,1,False
187.45.190.0,1,4.0,4,4,1,False
187.46.144.0,77,4.025974025974026,6,3,1,False
187.46.240.0,77,4.025974025974026,6,3,1,False
187.47.128.0,79,4.050632911392405,6,3,1,False
187.48.136.0,3,5.666666666666667,6,5,1,False
187.49.174.0,3,6.666666666666667,7,6,1,False
187.49.175.0,4,8.75,9,8,1,False
187.49.248.0,76,7.342105263157895,12,4,1,False
187.49.249.0,76,7.368421052631579,12,4,1,False
187.49.250.0,78,7.217948717948718,12,4,1,False
187.49.251.0,76,7.368421052631579,12,4,1,False
187.49.3.0,5,6.0,6,6,1,False
187.49.5.0,1,9.0,9,9,1,False
187.60.192.0,2,5.5,6,5,1,False
187.60.32.0,3,4.0,4,4,1,False
187.60.34.0,1,4.0,4,4,1,False
187.60.36.0,2,4.0,4,4,1,False
187.60.38.0,1,4.0,4,4,1,False
187.60.40.0,3,4.0,4,4,1,False
187.60.42.0,1,4.0,4,4,1,False
187.60.44.0,2,4.0,4,4,1,False
187.60.46.0,1,4.0,4,4,1,False
187.61.102.0,6,4.0,4,4,1,False
187.61.106.0,1,9.0,9,9,1,False
187.61.95.0,31,3.935483870967742,5,3,1,False
187.61.98.0,29,4.448275862068965,5,3,1,False
187.62.229.0,6,6.0,7,5,1,False
187.62.232.0,1,6.0,6,6,1,False
187.62.243.0,17,5.117647058823529,12,4,1,False
187.62.84.0,1,6.0,6,6,1,False
187.63.0.0,2,3.0,3,3,1,False
187.63.10.0,1,3.0,3,3,1,False
187.63.12.0,1,3.0,3,3,1,False
187.63.14.0,1,3.0,3,3,1,False
187.63.148.0,183,9.748633879781421,13,3,1,True
187.63.150.0,95,9.715789473684211,13,3,1,False
187.63.2.0,1,3.0,3,3,1,False
187.63.232.0,4,4.0,4,4,1,False
187.63.234.0,2,4.0,4,4,1,False
187.63.4.0,1,3.0,3,3,1,False
187.63.6.0,1,3.0,3,3,1,False
187.63.8.0,1,3.0,3,3,1,False
187.73.16.0,4,4.0,4,4,1,False
187.73.18.0,2,4.0,4,4,1,False
187.73.20.0,4,4.0,4,4,1,False
187.73.22.0,2,4.0,4,4,1,False
187.73.227.0,2,5.0,5,5,1,False
187.73.64.0,4,4.0,4,4,1,False
187.73.66.0,2,4.0,4,4,1,False
187.73.68.0,4,4.0,4,4,1,False
187.73.70.0,2,4.0,4,4,1,False
187.73.72.0,4,4.0,4,4,1,False
187.73.74.0,2,4.0,4,4,1,False
187.73.76.0,4,4.0,4,4,1,False
187.73.78.0,2,4.0,4,4,1,False
187.73.80.0,6,4.0,4,4,1,False
187.73.82.0,2,4.0,4,4,1,False
187.73.84.0,4,4.0,4,4,1,False
187.73.86.0,2,4.0,4,4,1,False
187.73.88.0,6,4.0,4,4,1,False
187.73.90.0,2,4.0,4,4,1,False
187.73.92.0,4,4.0,4,4,1,False
187.73.94.0,2,4.0,4,4,1,False
187.82.0.0,75,4.2,6,3,1,False
187.84.244.0,4,3.0,3,3,1,False
187.84.246.0,2,3.0,3,3,1,False
187.84.248.0,4,3.0,3,3,1,False
187.84.250.0,2,3.0,3,3,1,False
187.84.252.0,2,3.0,3,3,1,False
187.84.254.0,2,3.0,3,3,1,False
187.85.56.0,2,5.0,5,5,1,False
187.85.58.0,1,5.0,5,5,1,False
187.85.59.0,1,5.0,5,5,1,False
187.85.80.0,2,4.0,4,4,1,False
187.85.82.0,2,4.0,4,4,1,False
187.85.84.0,2,4.0,4,4,1,False
187.85.86.0,2,4.0,4,4,1,False
187.85.88.0,2,4.0,4,4,1,False
187.85.90.0,2,4.0,4,4,1,False
187.85.92.0,2,4.0,4,4,1,False
187.85.94.0,2,4.0,4,4,1,False
187.87.128.0,4,5.75,11,3,1,False
187.87.132.0,2,3.0,3,3,1,False
187.87.138.0,1,11.0,11,11,1,False
187.87.176.0,2,3.0,3,3,1,False
187.87.178.0,2,3.0,3,3,1,False
187.87.184.0,6,3.0,3,3,1,False
187.87.188.0,4,3.0,3,3,1,False
187.94.112.0,2,3.0,3,3,1,False
187.94.114.0,1,3.0,3,3,1,False
187.94.116.0,1,3.0,3,3,1,False
187.94.118.0,1,3.0,3,3,1,False
187.94.120.0,1,3.0,3,3,1,False
187.94.122.0,1,3.0,3,3,1,False
187.94.124.0,1,3.0,3,3,1,False
187.94.126.0,1,3.0,3,3,1,False
187.94.192.0,2,3.0,3,3,1,False
187.94.194.0,2,3.0,3,3,1,False
187.94.196.0,2,3.0,3,3,1,False
187.94.198.0,2,3.0,3,3,1,False
187.94.200.0,2,3.0,3,3,1,False
187.94.202.0,2,3.0,3,3,1,False
187.94.204.0,2,3.0,3,3,1,False
187.94.206.0,2,3.0,3,3,1,False
187.94.211.0,120,8.575,11,7,1,False
187.94.218.0,120,8.575,11,7,1,False
187.95.208.0,5,4.8,8,4,1,False
187.95.209.0,16,4.6875,6,4,1,False
187.95.210.0,3,5.333333333333333,8,4,1,False
187.95.211.0,13,4.846153846153846,6,4,1,False
187.95.32.0,2,3.0,3,3,1,False
187.96.128.0,70,4.2,6,3,1,False
187.97.0.0,81,4.148148148148148,6,3,1,False
187.99.192.0,79,4.1645569620253164,6,3,1,False
188.0.20.0,58,4.4655172413793105,7,3,1,False
188.0.24.0,58,4.4655172413793105,7,3,1,False
188.0.28.0,58,4.4655172413793105,7,3,1,False
188.121.127.0,1,17.0,17,17,1,True
188.121.52.0,2,4.0,4,4,1,False
188.130.192.0,31,5.064516129032258,7,4,1,False
188.191.160.0,1,4.0,4,4,1,False
188.191.200.0,6,9.666666666666666,15,4,1,False
188.211.27.0,1,3.0,3,3,1,False
188.211.31.0,1,3.0,3,3,1,False
188.212.240.0,1,16.0,16,16,1,True
188.213.192.0,1,16.0,16,16,1,True
188.213.196.0,1,17.0,17,17,1,True
188.213.64.0,2,16.0,16,16,1,True
188.213.69.0,1,17.0,17,17,1,True
188.213.72.0,2,16.0,16,16,1,True
188.213.74.0,1,16.0,16,16,1,True
188.213.75.0,1,16.0,16,16,1,True
188.213.76.0,1,16.0,16,16,1,True
188.214.102.0,9,3.3333333333333335,4,3,1,False
188.214.111.0,43,3.5348837209302326,5,3,1,False
188.214.24.0,1,3.0,3,3,1,False
188.231.139.0,209,9.16267942583732,14,2,1,True
188.231.189.0,59,7.508474576271187,12,2,1,False
188.231.225.0,1,2.0,2,2,1,False
188.231.233.0,51,6.8431372549019605,10,2,1,False
188.231.234.0,67,7.522388059701493,12,2,1,False
188.231.247.0,210,8.366666666666667,15,2,1,True
188.234.128.0,8,3.0,3,3,1,False
188.234.129.0,2,3.0,3,3,1,False
188.234.130.0,2,3.0,3,3,1,False
188.234.131.0,2,3.0,3,3,1,False
188.234.132.0,2,3.0,3,3,1,False
188.234.135.0,2,3.0,3,3,1,False
188.234.136.0,4,3.0,3,3,1,False
188.234.140.0,2,3.0,3,3,1,False
188.234.144.0,6,3.0,3,3,1,False
188.234.145.0,2,3.0,3,3,1,False
188.234.146.0,4,3.0,3,3,1,False
188.234.147.0,2,3.0,3,3,1,False
188.234.152.0,6,3.0,3,3,1,False
188.234.153.0,2,3.0,3,3,1,False
188.234.154.0,2,3.0,3,3,1,False
188.234.155.0,2,3.0,3,3,1,False
188.234.156.0,4,3.0,3,3,1,False
188.234.157.0,2,3.0,3,3,1,False
188.234.158.0,2,3.0,3,3,1,False
188.234.159.0,2,3.0,3,3,1,False
188.234.72.0,2,3.0,3,3,1,False
188.239.188.0,1,3.0,3,3,1,False
188.241.136.0,16,12.4375,16,5,1,False
188.253.32.0,1,16.0,16,16,1,True
188.95.80.0,1,4.0,4,4,1,False
189.1.48.0,2,3.0,3,3,1,False
189.1.50.0,1,3.0,3,3,1,False
189.1.52.0,1,3.0,3,3,1,False
189.1.54.0,1,3.0,3,3,1,False
189.1.56.0,1,3.0,3,3,1,False
189.1.58.0,1,3.0,3,3,1,False
189.1.60.0,1,3.0,3,3,1,False
189.1.62.0,1,3.0,3,3,1,False
189.113.10.0,1,4.0,4,4,1,False
189.113.112.0,9,8.0,10,7,1,False
189.113.114.0,55,4.672727272727273,7,3,1,False
189.113.115.0,55,4.672727272727273,7,3,1,False
189.113.116.0,55,4.672727272727273,7,3,1,False
189.113.117.0,9,8.0,10,7,1,False
189.113.118.0,9,8.0,10,7,1,False
189.113.12.0,1,4.0,4,4,1,False
189.113.120.0,56,5.75,10,3,1,False
189.113.124.0,34,4.735294117647059,7,4,1,False
189.113.13.0,1,4.0,4,4,1,False
189.113.15.0,1,4.0,4,4,1,False
189.113.2.0,1,4.0,4,4,1,False
189.113.3.0,1,4.0,4,4,1,False
189.113.4.0,1,4.0,4,4,1,False
189.113.5.0,1,4.0,4,4,1,False
189.113.8.0,1,4.0,4,4,1,False
189.124.112.0,1,7.0,7,7,1,False
189.124.114.0,1,7.0,7,7,1,False
189.124.118.0,1,7.0,7,7,1,False
189.124.120.0,1,7.0,7,7,1,False
189.124.122.0,1,7.0,7,7,1,False
189.124.124.0,1,7.0,7,7,1,False
189.124.126.0,1,7.0,7,7,1,False
189.124.17.0,1,3.0,3,3,1,False
189.126.84.0,8,5.0,5,5,1,False
189.126.85.0,4,5.0,5,5,1,False
189.126.86.0,4,5.0,5,5,1,False
189.126.87.0,4,5.0,5,5,1,False
189.127.152.0,2,3.0,3,3,1,False
189.14.120.0,57,10.12280701754386,14,9,1,False
189.14.121.0,57,10.12280701754386,14,9,1,False
189.14.122.0,57,10.12280701754386,14,9,1,False
189.14.123.0,54,12.11111111111111,14,11,1,False
189.14.64.0,1,4.0,4,4,1,False
189.201.8.0,7,6.142857142857143,12,3,1,False
189.204.49.0,1,4.0,4,4,1,False
189.204.98.0,2,4.5,5,4,1,False
189.205.121.0,5,11.0,11,11,1,False
189.28.32.0,4,4.75,5,4,1,False
189.28.53.0,3,4.666666666666667,5,4,1,False
189.36.144.0,2,9.0,10,8,1,False
189.39.133.0,162,8.54320987654321,11,7,1,True
189.39.143.0,109,8.623853211009175,11,7,1,False
189.39.188.0,3,4.0,4,4,1,False
189.39.240.0,2,3.0,3,3,1,False
189.39.242.0,1,3.0,3,3,1,False
189.39.244.0,1,3.0,3,3,1,False
189.39.246.0,1,3.0,3,3,1,False
189.39.248.0,1,3.0,3,3,1,False
189.39.250.0,1,3.0,3,3,1,False
189.39.252.0,1,3.0,3,3,1,False
189.39.254.0,1,3.0,3,3,1,False
189.40.251.0,3,3.6666666666666665,4,3,1,False
189.40.84.0,85,3.9058823529411764,6,3,1,False
189.40.86.0,67,4.223880597014926,6,3,1,False
189.50.40.0,1,6.0,6,6,1,False
189.50.47.0,1,6.0,6,6,1,False
189.50.48.0,1,6.0,6,6,1,False
189.51.119.0,63,6.571428571428571,11,4,1,False
189.51.144.0,26,6.423076923076923,9,5,1,False
189.51.148.0,26,7.653846153846154,9,7,1,False
189.51.150.0,1,3.0,3,3,1,False
189.51.16.0,2,3.0,3,3,1,False
189.51.18.0,2,4.0,4,4,1,False
189.51.20.0,2,3.0,3,3,1,False
189.51.22.0,2,3.0,3,3,1,False
189.51.24.0,2,3.0,3,3,1,False
189.51.26.0,2,3.0,3,3,1,False
189.51.28.0,2,3.0,3,3,1,False
189.51.30.0,2,3.0,3,3,1,False
189.51.36.0,2,7.0,7,7,1,False
189.51.38.0,1,7.0,7,7,1,False
189.51.44.0,1,4.0,4,4,1,False
189.76.71.0,1,10.0,10,10,1,False
189.77.100.0,3,5.666666666666667,6,5,1,False
189.77.146.0,85,4.011764705882353,6,3,1,False
189.77.156.0,91,3.9450549450549453,6,3,1,False
189.77.192.0,84,4.023809523809524,6,3,1,False
189.77.193.0,86,3.9069767441860463,6,3,1,False
189.77.194.0,82,3.975609756097561,6,3,1,False
189.77.20.0,77,4.025974025974026,6,3,1,False
189.77.225.0,83,4.0,6,3,1,False
189.77.227.0,77,4.038961038961039,6,3,1,False
189.77.232.0,82,3.975609756097561,6,3,1,False
189.8.128.0,1,7.0,7,7,1,False
189.84.112.0,3,4.0,4,4,1,False
189.84.114.0,1,4.0,4,4,1,False
189.84.116.0,2,4.0,4,4,1,False
189.84.118.0,1,4.0,4,4,1,False
189.84.120.0,3,4.0,4,4,1,False
189.84.122.0,1,4.0,4,4,1,False
189.84.124.0,2,4.0,4,4,1,False
189.84.126.0,1,4.0,4,4,1,False
189.84.131.0,41,6.512195121951219,8,6,1,False
189.84.192.0,2,4.0,4,4,1,False
189.84.196.0,1,4.0,4,4,1,False
189.84.200.0,1,4.0,4,4,1,False
189.84.204.0,1,4.0,4,4,1,False
189.84.240.0,2,3.0,3,3,1,False
189.84.242.0,1,3.0,3,3,1,False
189.84.244.0,1,3.0,3,3,1,False
189.84.246.0,1,3.0,3,3,1,False
189.84.248.0,1,3.0,3,3,1,False
189.84.250.0,1,3.0,3,3,1,False
189.84.252.0,1,3.0,3,3,1,False
189.84.254.0,1,3.0,3,3,1,False
189.84.56.0,5,8.0,8,8,1,False
189.85.124.0,31,6.354838709677419,7,5,1,False
189.85.125.0,28,6.321428571428571,7,5,1,False
189.85.44.0,2,7.0,7,7,1,False
189.85.46.0,1,7.0,7,7,1,False
189.89.219.0,1,3.0,3,3,1,False
189.89.22.0,108,8.62962962962963,11,7,1,False
189.89.220.0,1,3.0,3,3,1,False
189.89.221.0,1,3.0,3,3,1,False
189.89.223.0,1,3.0,3,3,1,False
189.89.246.0,8,7.75,9,5,1,False
189.89.247.0,3,8.666666666666666,9,8,1,False
189.89.29.0,109,8.623853211009175,11,7,1,False
189.89.30.0,54,4.722222222222222,10,4,1,False
189.89.64.0,1,4.0,4,4,1,False
189.89.72.0,2,3.0,3,3,1,False
189.89.74.0,2,3.0,3,3,1,False
189.89.76.0,2,3.0,3,3,1,False
189.89.78.0,2,3.0,3,3,1,False
189.90.160.0,1,5.0,5,5,1,False
189.90.192.0,2,3.0,3,3,1,False
189.90.194.0,2,3.0,3,3,1,False
189.90.196.0,2,3.0,3,3,1,False
189.90.198.0,2,3.0,3,3,1,False
189.90.200.0,2,3.0,3,3,1,False
189.90.202.0,2,3.0,3,3,1,False
189.90.204.0,2,3.0,3,3,1,False
189.90.206.0,2,3.0,3,3,1,False
189.91.160.0,2,4.0,4,4,1,False
189.91.162.0,2,4.0,4,4,1,False
190.0.224.0,1,8.0,8,8,1,False
190.0.226.0,1,8.0,8,8,1,False
190.0.227.0,1,8.0,8,8,1,False
190.0.229.0,1,8.0,8,8,1,False
190.0.230.0,1,8.0,8,8,1,False
190.0.231.0,1,8.0,8,8,1,False
190.1.100.0,1,4.0,4,4,1,False
190.1.101.0,1,4.0,4,4,1,False
190.1.102.0,1,8.0,8,8,1,False
190.1.105.0,1,4.0,4,4,1,False
190.1.120.0,1,4.0,4,4,1,False
190.1.121.0,1,4.0,4,4,1,False
190.1.122.0,1,4.0,4,4,1,False
190.1.123.0,1,4.0,4,4,1,False
190.1.98.0,1,8.0,8,8,1,False
190.1.99.0,1,8.0,8,8,1,False
190.10.0.0,6,4.0,4,4,1,False
190.10.10.0,3,4.0,4,4,1,False
190.10.11.0,3,4.0,4,4,1,False
190.10.121.0,3,4.0,4,4,1,False
190.10.122.0,4,4.0,4,4,1,False
190.10.123.0,1,4.0,4,4,1,False
190.10.13.0,3,4.0,4,4,1,False
190.10.14.0,3,4.0,4,4,1,False
190.10.15.0,3,4.0,4,4,1,False
190.10.16.0,3,4.0,4,4,1,False
190.10.19.0,3,4.0,4,4,1,False
190.10.20.0,3,4.0,4,4,1,False
190.10.25.0,3,4.0,4,4,1,False
190.10.26.0,6,4.0,4,4,1,False
190.10.27.0,3,4.0,4,4,1,False
190.10.28.0,6,4.0,4,4,1,False
190.10.29.0,3,4.0,4,4,1,False
190.10.30.0,3,4.0,4,4,1,False
190.10.31.0,3,4.0,4,4,1,False
190.10.32.0,3,4.0,4,4,1,False
190.10.34.0,3,4.0,4,4,1,False
190.10.64.0,3,4.0,4,4,1,False
190.10.66.0,3,4.0,4,4,1,False
190.10.68.0,3,4.0,4,4,1,False
190.10.71.0,1,4.0,4,4,1,False
190.10.76.0,3,4.0,4,4,1,False
190.10.78.0,1,4.0,4,4,1,False
190.10.8.0,3,4.0,4,4,1,False
190.10.9.0,3,4.0,4,4,1,False
190.102.120.0,1,5.0,5,5,1,False
190.102.121.0,1,5.0,5,5,1,False
190.102.122.0,1,3.0,3,3,1,False
190.103.121.0,1,5.0,5,5,1,False
190.103.148.0,3,7.666666666666667,8,7,1,False
190.103.150.0,6,7.666666666666667,8,7,1,False
190.103.151.0,3,7.666666666666667,8,7,1,False
190.103.204.0,2,6.0,6,6,1,False
190.103.80.0,5,9.4,10,7,1,False
190.103.82.0,5,9.4,10,7,1,False
190.104.34.0,12,7.333333333333333,8,7,1,False
190.104.40.0,12,7.333333333333333,8,7,1,False
190.104.42.0,12,7.333333333333333,8,7,1,False
190.104.43.0,11,7.818181818181818,9,7,1,False
190.104.88.0,1,6.0,6,6,1,False
190.104.95.0,5,7.0,7,7,1,False
190.105.169.0,1,5.0,5,5,1,False
190.105.170.0,1,5.0,5,5,1,False
190.105.171.0,1,5.0,5,5,1,False
190.105.176.0,1,4.0,4,4,1,False
190.105.179.0,1,4.0,4,4,1,False
190.105.180.0,6,4.0,5,3,1,False
190.105.181.0,1,4.0,4,4,1,False
190.105.196.0,5,4.0,4,4,1,False
190.105.197.0,5,4.0,4,4,1,False
190.105.198.0,5,4.0,4,4,1,False
190.105.199.0,5,4.0,4,4,1,False
190.105.200.0,3,9.666666666666666,10,9,1,False
190.105.201.0,3,9.666666666666666,10,9,1,False
190.105.202.0,3,9.666666666666666,10,9,1,False
190.105.203.0,3,9.666666666666666,10,9,1,False
190.105.204.0,3,9.666666666666666,10,9,1,False
190.105.205.0,3,9.666666666666666,10,9,1,False
190.105.206.0,3,9.666666666666666,10,9,1,False
190.105.207.0,3,9.666666666666666,10,9,1,False
190.105.224.0,3,9.666666666666666,10,9,1,False
190.105.225.0,3,9.666666666666666,10,9,1,False
190.105.226.0,3,9.666666666666666,10,9,1,False
190.105.227.0,3,9.666666666666666,10,9,1,False
190.105.228.0,3,9.666666666666666,10,9,1,False
190.105.229.0,3,9.666666666666666,10,9,1,False
190.105.230.0,3,9.666666666666666,10,9,1,False
190.105.231.0,3,9.666666666666666,10,9,1,False
190.105.232.0,3,9.666666666666666,10,9,1,False
190.105.233.0,3,9.666666666666666,10,9,1,False
190.105.234.0,3,9.666666666666666,10,9,1,False
190.105.235.0,3,9.666666666666666,10,9,1,False
190.105.236.0,3,9.666666666666666,10,9,1,False
190.105.237.0,3,9.666666666666666,10,9,1,False
190.105.238.0,3,9.666666666666666,10,9,1,False
190.105.239.0,3,9.666666666666666,10,9,1,False
190.106.0.0,1,8.0,8,8,1,False
190.106.1.0,1,8.0,8,8,1,False
190.106.10.0,1,8.0,8,8,1,False
190.106.11.0,1,8.0,8,8,1,False
